BIBNO,AGE,GENDER,CATEGORY,SWIM,T1,BIKE,T2,RUN,FINALTM
3525,44,M,CLY,00:23:38,00:05:12,01:21:27,00:01:38,01:05:46,02:57:41
3526,44,M,CLY,00:29:10,00:08:05,01:38:40,00:03:25,01:19:07,03:38:27
3528,44,M,CLY,00:24:23,00:06:12,01:31:11,00:02:41,01:08:17,03:12:44
3533,45,M,CLY,00:25:40,00:07:24,01:19:21,00:03:33,01:04:07,03:00:05
3537,46,M,CLY,00:23:11,00:05:00,01:11:45,00:02:11,00:58:52,02:40:59
3538,46,M,CLY,00:26:31,00:09:16,01:44:41,00:06:14,01:41:17,04:07:59
3539,46,M,CLY,00:31:25,00:08:18,01:14:36,00:02:33,00:56:26,02:53:18
3545,47,M,CLY,00:20:01,00:05:40,01:22:49,00:02:28,01:00:58,02:51:56
3546,47,M,CLY,00:22:43,00:06:13,01:20:29,00:02:07,01:01:37,02:53:09
3548,49,M,CLY,00:19:52,00:05:16,01:16:12,00:02:07,00:53:50,02:37:17
3550,49,M,CLY,00:27:32,00:10:21,01:53:14,00:03:35,01:25:50,04:00:32
3551,49,M,CLY,00:21:48,00:06:24,01:16:25,00:02:14,00:59:30,02:46:21
3554,50,M,CLY,00:19:17,00:04:00,01:04:21,00:01:18,00:47:26,02:16:22
3555,50,M,CLY,00:29:39,00:16:54,01:40:10,00:08:33,01:39:04,04:14:20
3556,50,M,CLY,00:26:42,00:05:41,01:22:23,00:02:59,01:01:11,02:58:56
3557,50,M,CLY,00:28:08,00:16:45,01:42:04,00:06:34,01:10:09,03:43:40
3558,51,M,CLY,00:26:05,00:14:03,01:48:22,00:03:06,01:22:21,03:53:57
3559,51,M,CLY,00:32:22,00:11:34,01:38:30,00:04:47,01:26:00,03:53:13
3560,51,M,M OPEN,00:22:22,00:05:52,01:16:51,00:03:19,00:54:06,02:42:30
3561,51,M,CLY,00:24:53,00:07:31,01:32:17,00:02:22,01:13:44,03:20:47
3562,52,M,CLY,00:25:31,00:10:10,01:32:03,00:04:49,01:25:50,03:38:23
3565,54,M,CLY,00:26:15,00:07:00,01:32:04,00:02:47,01:33:03,03:41:09
3566,56,M,CLY,00:24:09,00:10:53,01:23:30,00:04:59,01:10:25,03:13:56
3570,60,M,CLY,00:33:37,00:14:00,01:50:01,00:05:06,01:33:03,04:15:47
3571,60,M,CLY,00:30:57,00:12:30,01:39:53,00:01:56,01:11:48,03:37:04
3574,50,M,M OPEN,00:21:38,00:07:28,01:24:03,00:03:05,00:58:57,02:55:11
3575,50,M,M OPEN,00:21:48,00:05:05,01:17:29,00:01:52,00:51:38,02:37:52
3577,50,M,M OPEN,00:19:24,00:03:32,01:09:28,00:01:10,00:44:21,02:17:55
3578,50,M,M OPEN,00:25:04,00:06:43,01:24:38,00:03:28,01:00:13,03:00:06
3579,50,M,M OPEN,00:23:17,00:05:17,01:11:58,00:02:01,00:52:23,02:34:56
3580,50,M,M OPEN,00:20:47,00:06:38,01:31:17,00:01:58,01:00:30,03:01:10
3581,50,M,M OPEN,00:25:07,00:07:27,01:21:52,00:04:43,01:02:43,03:01:52
3582,50,M,M OPEN,00:24:04,00:08:28,01:12:05,00:04:09,00:59:44,02:48:30
3585,50,M,M OPEN,00:25:02,00:08:08,01:23:31,00:04:31,00:50:43,02:51:55
3586,50,M,M OPEN,00:23:36,00:05:47,01:21:07,00:02:11,01:03:54,02:56:35
3587,50,M,M OPEN,00:24:35,00:11:41,01:17:55,00:06:39,01:01:44,03:02:34
3589,50,M,M OPEN,00:28:09,00:06:35,01:28:56,00:03:24,01:04:38,03:11:42
3590,50,M,M OPEN,00:19:17,00:04:19,01:11:35,00:01:25,00:44:36,02:21:12
3592,50,M,M OPEN,00:23:02,00:07:45,01:28:05,00:01:40,00:49:54,02:50:26
3593,50,M,M OPEN,00:25:53,00:10:31,01:25:08,00:03:51,00:56:59,03:02:22
3595,50,M,M OPEN,00:26:49,00:07:06,01:19:35,00:02:28,00:56:28,02:52:26
3596,50,M,M OPEN,00:24:16,00:10:55,01:28:58,00:05:09,01:13:56,03:23:14
3597,50,M,M OPEN,00:23:33,00:04:00,01:12:15,00:01:43,00:47:30,02:29:01
3598,50,M,M OPEN,00:23:38,00:05:33,01:15:09,00:03:20,00:56:24,02:44:04
3599,50,M,M OPEN,00:26:27,00:09:28,01:24:25,00:04:56,00:59:41,03:04:57
3600,50,M,M OPEN,00:24:20,00:04:22,01:18:55,00:01:31,01:02:43,02:51:51
3602,50,M,M OPEN,00:23:21,00:07:22,01:16:33,00:02:14,00:55:03,02:44:33
3603,50,M,M OPEN,00:24:13,00:07:40,01:17:35,00:03:06,00:50:13,02:42:47
3606,50,M,M OPEN,00:20:37,00:03:59,01:12:07,00:01:25,00:43:44,02:21:52
3608,50,M,M OPEN,00:26:03,00:09:29,01:34:30,00:06:00,01:17:51,03:33:53
3609,50,M,M OPEN,00:21:45,00:03:35,01:11:00,00:01:41,00:54:34,02:32:35
3610,50,M,M OPEN,00:22:13,00:05:33,01:16:37,00:01:53,00:58:40,02:44:56
3611,50,M,M OPEN,00:32:06,00:10:26,01:31:03,00:03:25,01:11:51,03:28:51
3612,50,M,M OPEN,00:22:47,00:06:21,01:20:30,00:01:58,00:55:12,02:46:48
3613,50,M,M OPEN,00:21:01,00:05:00,01:14:18,00:01:40,00:52:25,02:34:24
3615,50,M,M OPEN,00:24:30,00:10:27,01:30:37,00:04:42,01:13:48,03:24:04
3616,50,M,M OPEN,00:23:50,00:06:39,01:29:56,00:02:55,01:00:57,03:04:17
3617,50,M,M OPEN,00:26:04,00:05:56,01:20:47,00:04:01,00:48:01,02:44:49
3618,50,M,M OPEN,00:23:49,00:06:45,01:29:07,00:02:14,00:59:43,03:01:38
3619,50,M,M OPEN,00:27:31,00:08:44,01:26:12,00:05:06,01:03:42,03:11:15
3620,50,M,M OPEN,00:29:21,00:06:53,01:28:28,00:05:44,01:10:36,03:21:02
3623,50,M,M OPEN,00:24:43,00:07:49,01:28:33,00:03:15,01:00:18,03:04:38
3625,50,M,M OPEN,00:23:21,00:06:33,01:20:44,00:02:25,01:06:46,02:59:49
3626,50,M,M OPEN,00:25:07,00:09:37,01:28:57,00:03:58,01:03:38,03:11:17
3627,50,M,M OPEN,00:24:55,00:05:38,01:21:22,00:02:58,00:59:24,02:54:17
3628,50,M,M OPEN,00:20:29,00:05:39,01:17:14,00:02:44,01:08:04,02:54:10
3629,50,M,M OPEN,00:26:38,00:07:03,01:30:45,00:03:13,01:03:33,03:11:12
3631,50,M,M OPEN,00:18:42,00:04:37,01:14:20,00:02:24,00:59:49,02:39:52
3632,50,M,M OPEN,00:22:33,00:06:37,01:20:15,00:02:23,00:51:41,02:43:29
3633,50,M,M OPEN,00:23:10,00:06:11,01:21:27,00:02:33,00:53:31,02:46:52
3634,50,M,M OPEN,00:23:22,00:07:26,01:13:12,00:03:58,00:57:30,02:45:28
3637,50,M,M OPEN,00:23:58,00:07:10,01:34:31,00:04:24,01:21:38,03:31:41
3638,50,M,M OPEN,00:21:09,00:04:25,01:12:13,00:02:00,00:45:14,02:25:01
3639,50,M,M OPEN,00:24:50,00:09:01,01:28:28,00:04:25,01:22:28,03:29:12
3640,50,M,M OPEN,00:21:53,00:07:11,01:16:42,00:03:58,01:03:41,02:53:25
3641,50,M,M OPEN,00:21:52,00:04:51,01:17:14,00:02:25,00:57:58,02:44:20
3642,50,M,M OPEN,00:27:54,00:08:03,01:23:58,00:04:03,00:51:27,02:55:25
3643,50,M,M OPEN,00:19:45,00:04:57,01:11:29,00:01:49,00:52:07,02:30:07
3644,50,M,M OPEN,00:33:18,00:07:15,01:39:43,00:03:45,01:16:08,03:40:09
3647,50,M,M OPEN,00:28:42,00:05:19,01:20:45,00:02:20,01:04:45,03:01:51
3648,50,M,M OPEN,00:16:40,00:03:43,01:10:23,00:01:25,00:39:35,02:11:46
3649,50,M,M OPEN,00:37:20,00:08:07,01:50:33,00:03:18,01:25:32,04:04:50
3650,48,M,M OPEN,00:31:30,00:16:42,02:00:58,00:07:33,01:25:09,04:21:52
3651,50,M,M OPEN,00:30:03,00:12:16,01:31:29,00:02:36,01:14:05,03:30:29
3653,50,M,M OPEN,00:20:59,00:09:05,01:25:07,00:04:31,01:08:41,03:08:23
3654,50,M,M OPEN,00:24:28,00:06:54,01:25:49,00:02:43,01:07:31,03:07:25
3655,50,M,M OPEN,00:21:36,00:04:46,01:20:48,00:01:35,00:57:43,02:46:28
3656,51,M,M OPEN,00:26:06,00:06:23,01:23:50,00:04:37,01:23:53,03:24:49
3658,51,M,M OPEN,00:23:31,00:13:09,01:38:49,00:03:46,01:29:03,03:48:18
3659,51,M,M OPEN,00:24:06,00:06:58,01:13:09,00:02:32,00:53:07,02:39:52
3661,51,M,M OPEN,00:26:01,00:07:46,01:22:22,00:03:36,01:02:40,03:02:25
3663,51,M,M OPEN,00:25:18,00:05:56,01:16:37,00:03:23,00:59:42,02:50:56
3667,51,M,M OPEN,00:24:37,00:05:18,01:15:27,00:01:43,00:49:34,02:36:39
3668,51,M,M OPEN,00:23:38,00:05:20,01:18:27,00:02:15,00:52:06,02:41:46
3669,51,M,M OPEN,00:23:15,00:08:37,01:17:28,00:04:02,01:05:54,02:59:16
3670,51,M,M OPEN,00:22:01,00:05:18,01:14:30,00:02:28,00:59:00,02:43:17
3671,51,M,M OPEN,00:21:50,00:07:33,01:20:21,00:02:33,01:03:42,02:55:59
3672,51,M,M OPEN,00:30:18,00:10:18,01:58:30,00:06:18,02:03:00,04:48:24
3673,51,M,M OPEN,00:26:06,00:10:48,01:51:47,00:05:01,01:29:23,04:03:05
3675,51,M,M OPEN,00:23:46,00:07:57,01:32:13,00:03:12,01:02:27,03:09:35
3676,51,M,M OPEN,00:44:52,00:09:50,01:43:44,00:04:56,01:34:41,04:18:03
3677,51,M,M OPEN,00:25:24,00:06:19,01:39:35,00:04:13,01:19:53,03:35:24
3678,51,M,M OPEN,00:26:52,00:05:53,01:25:37,00:02:43,00:51:52,02:52:57
3681,51,M,M OPEN,00:22:26,00:04:24,01:14:34,00:01:19,01:05:52,02:48:35
3682,51,M,M OPEN,00:21:11,00:04:18,01:19:29,00:02:17,01:11:00,02:58:15
3683,51,M,M OPEN,00:27:58,00:11:13,01:27:54,00:06:04,01:07:00,03:20:09
3684,51,M,M OPEN,00:23:38,00:06:14,01:14:17,00:02:34,00:49:59,02:36:42
3685,51,M,M OPEN,00:28:50,00:05:19,01:10:33,00:03:31,00:56:49,02:45:02
3688,51,M,M OPEN,00:25:23,00:07:15,01:25:33,00:02:53,00:52:47,02:53:51
3689,51,M,M OPEN,00:19:36,00:04:26,01:16:17,00:01:47,01:02:15,02:44:21
3692,51,M,M OPEN,00:23:56,00:04:16,01:16:25,00:01:52,00:54:19,02:40:48
3694,51,M,M OPEN,00:25:13,00:05:34,01:17:46,00:02:39,00:54:16,02:45:28
3695,51,M,M OPEN,00:25:43,00:06:14,01:20:04,00:02:23,01:13:27,03:07:51
3697,51,M,M OPEN,00:30:55,00:10:58,02:06:02,00:04:50,01:35:36,04:28:21
3698,51,M,M OPEN,00:46:22,00:12:18,01:45:18,00:03:42,01:15:36,04:03:16
3700,51,M,M OPEN,00:24:30,00:06:20,01:13:35,00:02:33,00:54:10,02:41:08
3701,51,M,M OPEN,00:31:32,00:11:28,01:35:22,00:04:58,01:06:38,03:29:58
3703,51,M,M OPEN,00:30:51,00:09:33,01:31:28,00:02:58,00:59:55,03:14:45
3705,51,M,M OPEN,00:27:57,00:04:58,01:24:01,00:02:28,01:04:01,03:03:25
3706,51,M,M OPEN,00:24:01,00:07:45,01:34:32,00:02:34,01:10:35,03:19:27
3707,51,M,M OPEN,00:24:29,00:09:27,01:35:11,00:03:13,01:20:02,03:32:22
3711,51,M,M OPEN,00:22:21,00:04:36,01:19:13,00:02:15,00:55:00,02:43:25
3712,51,M,M OPEN,00:21:18,00:07:05,01:19:11,00:04:23,00:54:46,02:46:43
3713,51,M,M OPEN,00:23:16,00:06:09,01:18:59,00:03:12,00:48:50,02:40:26
3714,51,M,M OPEN,00:28:17,00:06:44,01:17:33,00:02:50,01:00:50,02:56:14
3715,51,M,M OPEN,00:24:06,00:05:34,01:15:15,00:02:16,00:54:19,02:41:30
3717,51,M,M OPEN,00:30:09,00:10:56,01:33:55,00:02:25,01:09:08,03:26:33
3718,51,M,M OPEN,00:31:04,00:07:21,01:23:39,00:03:00,00:53:04,02:58:08
3719,51,M,M OPEN,00:31:47,00:09:54,01:37:00,00:04:07,01:25:25,03:48:13
3725,51,M,M OPEN,00:21:28,00:05:49,01:14:29,00:03:11,00:56:03,02:41:00
3726,51,M,M OPEN,00:23:16,00:06:12,01:20:56,00:02:17,01:00:47,02:53:28
3728,52,M,M OPEN,00:28:51,00:06:37,01:33:03,00:02:29,01:01:34,03:12:34
3729,52,M,M OPEN,00:19:45,00:04:45,01:24:09,00:01:51,01:01:56,02:52:26
3731,52,M,M OPEN,00:19:33,00:03:34,01:14:52,00:01:39,00:52:22,02:32:00
3732,52,M,M OPEN,00:19:25,00:03:30,01:07:30,00:01:12,00:39:09,02:10:46
3733,52,M,M OPEN,00:29:34,00:10:12,01:37:52,00:02:38,01:06:11,03:26:27
3734,52,M,M OPEN,00:21:54,00:06:06,01:18:15,00:02:10,00:56:35,02:45:00
3735,52,M,M OPEN,00:25:25,00:04:32,01:17:41,00:02:23,00:59:09,02:49:10
3736,52,M,M OPEN,00:30:56,00:07:04,01:23:33,00:02:55,00:56:20,03:00:48
3738,52,M,M OPEN,00:21:30,00:05:00,01:18:24,00:02:58,00:58:44,02:46:36
3740,52,M,M OPEN,00:23:26,00:07:08,01:23:38,00:03:02,01:08:45,03:05:59
3741,52,M,M OPEN,00:26:28,00:09:40,01:28:04,00:06:15,01:17:19,03:27:46
3742,52,M,M OPEN,00:22:34,00:06:02,01:10:08,00:01:51,00:58:02,02:38:37
3743,52,M,M OPEN,00:21:57,00:05:01,01:18:22,00:01:56,00:48:30,02:35:46
3744,52,M,M OPEN,00:26:48,00:06:07,01:16:03,00:02:54,01:05:40,02:57:32
3745,52,M,M OPEN,00:20:50,00:03:03,01:14:22,00:01:03,01:02:38,02:41:56
3746,52,M,M OPEN,00:31:17,00:14:06,01:38:47,00:04:51,01:30:31,03:59:32
3748,52,M,M OPEN,00:21:18,00:06:31,01:22:38,00:02:20,00:55:26,02:48:13
3751,52,M,M OPEN,00:28:25,00:04:06,01:19:57,00:03:57,01:06:48,03:03:13
3754,52,M,M OPEN,00:39:43,00:15:06,02:59:46,00:10:31,00:45:13,04:50:19
3755,52,M,M OPEN,00:23:13,00:06:39,01:25:56,00:03:35,00:55:53,02:55:16
3757,52,M,M OPEN,00:26:56,00:06:49,01:22:39,00:02:27,00:55:11,02:54:02
3758,52,M,M OPEN,00:26:28,00:08:02,01:23:53,00:02:22,00:53:45,02:54:30
3759,52,M,M OPEN,00:22:14,00:05:14,01:21:34,00:01:57,00:54:19,02:45:18
3762,52,M,M OPEN,00:25:01,00:07:39,01:32:20,00:04:41,01:14:18,03:23:59
3763,52,M,M OPEN,00:17:53,00:06:17,01:14:27,00:02:34,00:57:46,02:38:57
3765,52,M,M OPEN,00:27:03,00:06:42,01:22:00,00:03:18,01:07:11,03:06:14
3767,52,M,M OPEN,00:24:30,00:08:51,01:34:50,00:04:26,01:03:32,03:16:09
3769,52,M,M OPEN,00:23:13,00:06:46,01:19:34,00:03:13,00:51:32,02:44:18
3771,52,M,M OPEN,00:28:06,00:05:33,01:17:41,00:04:04,01:12:56,03:08:20
3772,52,M,M OPEN,00:21:20,00:03:45,01:08:05,00:01:41,00:46:07,02:20:58
3774,52,M,M OPEN,00:25:29,00:06:50,01:23:36,00:02:47,01:08:14,03:06:56
3776,52,M,M OPEN,00:35:01,00:09:45,01:33:21,00:03:54,01:05:12,03:27:13
3777,52,M,M OPEN,00:26:02,00:07:29,01:23:52,00:02:15,01:00:12,02:59:50
3778,52,M,M OPEN,00:27:37,00:05:46,01:26:13,00:03:03,00:58:45,03:01:24
3779,52,M,M OPEN,00:25:42,00:07:24,01:23:58,00:03:52,01:11:31,03:12:27
3780,52,M,M OPEN,00:28:38,00:06:35,01:28:09,00:01:43,01:00:06,03:05:11
3781,52,M,M OPEN,00:29:09,00:08:22,01:23:30,00:04:16,01:04:31,03:09:48
3782,52,M,M OPEN,00:20:08,00:03:37,01:11:47,00:01:15,00:45:38,02:22:25
3784,52,M,CLY,00:24:59,00:05:18,01:12:19,00:01:54,00:52:44,02:37:14
3785,52,M,M OPEN,00:27:43,00:06:13,01:15:33,00:01:55,00:53:08,02:44:32
3787,52,M,M OPEN,00:25:16,00:05:59,01:19:17,00:04:03,00:52:11,02:46:46
3788,52,M,M OPEN,00:21:15,00:04:41,01:22:37,00:02:12,01:00:08,02:50:53
3789,52,M,M OPEN,00:22:17,00:07:47,01:26:53,00:03:31,01:05:57,03:06:25
3790,52,M,M OPEN,00:17:49,00:04:16,01:13:57,00:01:46,00:49:58,02:27:46
3792,52,M,M OPEN,00:30:28,00:05:15,01:32:51,00:03:30,01:11:16,03:23:20
3793,53,M,M OPEN,00:23:09,00:03:32,01:10:54,00:01:24,00:54:09,02:33:08
3797,53,M,M OPEN,00:22:27,00:05:22,01:17:27,00:02:10,00:56:54,02:44:20
3800,53,M,M OPEN,00:24:08,00:08:49,01:26:41,00:03:58,01:07:03,03:10:39
3801,53,M,M OPEN,00:21:43,00:07:41,01:17:39,00:01:53,00:49:16,02:38:12
3802,53,M,M OPEN,00:25:42,00:07:12,01:23:22,00:03:46,01:05:38,03:05:40
3803,53,M,M OPEN,00:23:04,00:05:27,01:10:01,00:02:40,00:54:38,02:35:50
3804,53,M,M OPEN,00:25:42,00:09:10,01:37:55,00:06:20,00:59:09,03:18:16
3805,53,M,M OPEN,00:26:01,00:06:50,01:15:58,00:03:43,01:01:47,02:54:19
3809,53,M,M OPEN,00:21:26,00:08:11,01:31:43,00:03:41,01:04:13,03:09:14
3810,53,M,M OPEN,00:22:46,00:06:17,01:17:17,00:03:44,00:56:55,02:46:59
3811,53,M,M OPEN,00:23:52,00:12:58,01:23:36,00:04:54,01:11:09,03:16:29
3812,53,M,M OPEN,00:24:07,00:06:48,01:30:30,00:03:23,01:10:02,03:14:50
3813,53,M,M OPEN,00:27:29,00:06:18,01:32:59,00:03:57,00:58:14,03:08:57
3816,53,M,M OPEN,00:28:12,00:05:31,01:14:15,00:02:02,00:52:10,02:42:10
3817,53,M,M OPEN,00:32:36,00:06:11,01:26:23,00:02:24,01:00:10,03:07:44
3818,53,M,M OPEN,00:20:22,00:10:06,01:37:16,00:09:34,01:03:35,03:20:53
3819,53,M,M OPEN,00:23:55,00:05:43,01:21:37,00:02:04,01:04:13,02:57:32
3820,53,M,M OPEN,00:30:12,00:14:45,01:28:22,00:08:51,01:21:01,03:43:11
3821,53,M,M OPEN,00:22:40,00:05:26,01:16:40,00:02:00,00:57:30,02:44:16
3824,53,M,M OPEN,00:23:01,00:07:22,01:17:03,00:04:11,01:04:38,02:56:15
3827,53,M,M OPEN,00:34:05,00:08:14,01:32:05,00:03:36,01:11:34,03:29:34
3828,53,M,M OPEN,00:26:30,00:06:24,01:17:43,00:03:40,00:55:00,02:49:17
3829,53,M,M OPEN,00:31:59,00:09:37,01:29:06,00:05:23,01:24:52,03:40:57
3830,53,M,M OPEN,00:28:09,00:06:36,01:27:44,00:04:30,01:10:55,03:17:54
3831,53,M,M OPEN,00:28:28,00:04:08,01:18:23,00:01:41,00:46:38,02:39:18
3832,53,M,M OPEN,00:26:50,00:10:28,01:31:45,00:05:48,01:11:19,03:26:10
3835,53,M,M OPEN,00:23:58,00:06:20,01:13:28,00:02:51,00:58:15,02:44:52
3837,53,M,M OPEN,00:21:50,00:05:30,01:15:40,00:02:17,00:55:18,02:40:35
3838,53,M,M OPEN,00:25:16,00:06:38,01:19:45,00:04:15,01:03:47,02:59:41
3839,53,M,M OPEN,00:43:49,00:08:58,01:36:26,00:02:11,01:10:05,03:41:29
3840,53,M,M OPEN,00:27:51,00:13:22,01:18:51,00:06:00,01:05:44,03:11:48
3842,53,M,M OPEN,00:26:17,00:10:29,01:26:41,00:04:23,01:23:19,03:31:09
3843,53,M,M OPEN,00:26:55,00:10:14,01:38:41,00:02:27,00:59:07,03:17:24
3846,53,M,M OPEN,00:33:06,00:10:26,01:23:12,00:04:35,00:54:22,03:05:41
3847,53,M,M OPEN,00:19:06,00:04:09,01:11:17,00:01:25,00:49:10,02:25:07
3848,53,M,M OPEN,00:18:08,00:04:11,01:11:05,00:02:07,00:53:51,02:29:22
3850,54,M,M OPEN,00:19:56,00:04:43,01:11:27,00:01:49,00:50:38,02:28:33
3851,54,M,M OPEN,00:21:36,00:04:25,01:08:33,00:01:28,00:52:19,02:28:21
3854,54,M,M OPEN,00:26:56,00:13:52,01:32:19,00:06:24,01:30:53,03:50:24
3855,54,M,M OPEN,00:21:36,00:09:53,01:23:11,00:03:15,01:00:15,02:58:10
3856,54,M,M OPEN,00:20:26,00:04:25,01:14:28,00:01:51,00:47:30,02:28:40
3857,54,M,M OPEN,00:22:34,00:07:09,01:16:57,00:02:14,01:01:31,02:50:25
3858,54,M,M OPEN,00:24:05,00:06:26,01:16:14,00:03:35,00:59:53,02:50:13
3859,54,M,M OPEN,00:25:53,00:06:13,01:18:52,00:03:28,01:00:39,02:55:05
3860,54,M,M OPEN,00:28:36,00:10:59,01:36:28,00:03:37,00:56:58,03:16:38
3862,54,M,M OPEN,00:21:59,00:07:06,01:12:56,00:03:18,00:58:22,02:43:41
3863,54,M,M OPEN,00:20:06,00:05:07,01:10:05,00:02:25,00:46:59,02:24:42
3864,54,M,M OPEN,00:23:22,00:08:28,01:30:14,00:05:50,01:10:59,03:18:53
3865,54,M,M OPEN,00:26:43,00:07:00,01:21:48,00:02:54,01:02:13,03:00:38
3867,54,M,M OPEN,00:27:08,00:08:24,01:17:38,00:05:37,00:59:48,02:58:35
3869,54,M,M OPEN,00:23:36,00:05:37,01:29:12,00:02:33,01:04:00,03:04:58
3870,54,M,M OPEN,00:28:35,00:05:44,01:24:42,00:01:50,00:57:39,02:58:30
3871,54,M,M OPEN,00:29:15,00:05:57,01:24:07,00:02:48,01:08:29,03:10:36
3872,54,M,M OPEN,00:32:15,00:09:20,01:22:41,00:04:39,01:01:08,03:10:03
3873,54,M,M OPEN,00:26:41,00:04:57,01:10:05,00:02:33,00:55:08,02:39:24
3876,54,M,M OPEN,00:24:41,00:06:31,01:17:33,00:03:09,00:56:59,02:48:53
3877,54,M,M OPEN,00:20:28,00:06:41,01:13:39,00:03:40,00:54:18,02:38:46
3878,54,M,M OPEN,00:22:14,00:07:16,01:20:51,00:02:29,00:55:57,02:48:47
3879,54,M,M OPEN,00:23:42,00:09:55,01:28:20,00:04:08,01:23:38,03:29:43
3882,35,M,M OPEN,00:25:10,00:10:34,01:32:39,00:03:40,01:08:55,03:20:58
3883,35,M,M OPEN,00:20:27,00:05:19,01:22:23,00:01:50,00:53:56,02:43:55
3884,35,M,M OPEN,00:18:39,00:07:10,01:29:55,00:01:45,00:49:55,02:47:24
3886,35,M,M OPEN,00:20:16,00:05:31,01:13:26,00:01:51,00:53:21,02:34:25
3888,35,M,M OPEN,00:22:13,00:03:57,01:10:04,00:01:32,00:53:44,02:31:30
3891,35,M,M OPEN,00:22:56,00:05:40,01:19:41,00:02:45,00:59:49,02:50:51
3892,35,M,M OPEN,00:24:12,00:03:53,01:12:48,00:01:35,00:52:20,02:34:48
3893,35,M,M OPEN,00:21:11,00:05:35,01:27:23,00:02:58,01:02:56,03:00:03
3894,35,M,M OPEN,00:21:44,00:04:12,01:15:45,00:01:42,00:47:05,02:30:28
3895,35,M,M OPEN,00:23:10,00:06:02,01:17:36,00:01:33,00:55:50,02:44:11
3896,35,M,M OPEN,00:22:45,00:06:51,01:18:30,00:01:46,00:54:27,02:44:19
3897,35,M,M OPEN,00:23:08,00:05:43,01:31:21,00:03:44,01:38:37,03:42:33
3898,35,M,M OPEN,00:20:59,00:06:24,01:26:54,00:03:54,00:53:23,02:51:34
3900,35,M,M OPEN,00:28:47,00:09:10,01:30:41,00:03:28,01:02:56,03:15:02
3902,35,M,M OPEN,00:23:51,00:07:37,01:15:20,00:02:35,00:48:37,02:38:00
3903,35,M,M OPEN,00:25:11,00:06:24,01:17:41,00:01:45,00:52:37,02:43:38
3904,35,M,M OPEN,00:24:29,00:12:02,01:25:53,00:04:10,01:01:03,03:07:37
3907,35,M,M OPEN,00:22:36,00:06:00,01:12:37,00:01:58,00:48:32,02:31:43
3908,35,M,M OPEN,00:34:08,00:14:10,01:47:27,00:08:26,01:10:49,03:55:00
3909,35,M,M OPEN,00:18:41,00:06:46,01:20:38,00:01:59,00:48:53,02:36:57
3910,35,M,M OPEN,00:29:57,00:09:38,01:38:51,00:04:12,01:28:32,03:51:10
3911,35,M,M OPEN,00:22:52,00:06:09,01:19:18,00:02:54,00:48:33,02:39:46
3912,35,M,M OPEN,00:26:58,00:12:08,01:29:14,00:02:45,00:57:12,03:08:17
3913,35,M,M OPEN,00:39:59,00:11:15,01:56:56,00:05:24,01:21:15,04:14:49
3914,35,M,M OPEN,00:21:35,00:04:13,01:05:48,00:01:16,00:45:43,02:18:35
3917,35,M,M OPEN,00:22:30,00:05:04,01:20:58,00:02:09,01:01:28,02:52:09
3920,35,M,M OPEN,00:20:35,00:04:56,01:15:15,00:02:09,00:50:17,02:33:12
3921,35,M,M OPEN,00:24:33,00:06:56,01:34:57,00:04:37,01:14:37,03:25:40
3923,35,M,M OPEN,00:26:26,00:04:32,01:11:44,00:01:57,00:43:39,02:28:18
3925,35,M,CLY,00:21:18,00:06:54,01:31:43,00:04:41,01:01:08,03:05:44
3929,35,M,M OPEN,00:24:55,00:08:16,01:18:07,00:02:51,00:48:16,02:42:25
3930,35,M,M OPEN,00:22:18,00:05:06,01:08:49,00:01:46,00:42:19,02:20:18
3932,35,M,M OPEN,00:26:06,00:06:42,01:17:03,00:02:22,00:49:42,02:41:55
3933,35,M,M OPEN,00:25:13,00:05:39,01:14:58,00:02:43,00:52:39,02:41:12
3934,35,M,M OPEN,00:29:58,00:06:28,01:34:08,00:02:25,01:03:49,03:16:48
3935,35,M,M OPEN,00:18:17,00:04:45,01:17:59,00:02:11,00:58:59,02:42:11
3937,35,M,M OPEN,00:27:17,00:08:18,01:32:05,00:02:36,01:03:58,03:14:14
3938,35,M,M OPEN,00:25:41,00:05:56,01:23:22,00:02:34,00:57:13,02:54:46
3940,35,M,M OPEN,00:24:10,00:10:05,01:15:32,00:03:57,00:57:30,02:51:14
3941,35,M,M OPEN,00:22:41,00:08:50,01:21:27,00:03:40,01:05:46,03:02:24
3942,35,M,M OPEN,00:22:59,00:08:02,01:19:08,00:02:49,00:59:17,02:52:15
3943,35,M,M OPEN,00:21:34,00:07:32,01:23:43,00:03:15,01:01:39,02:57:43
3944,35,M,M OPEN,00:27:26,00:10:51,01:24:38,00:04:15,01:05:10,03:12:20
3945,35,M,M OPEN,00:25:51,00:08:02,01:17:25,00:02:46,01:08:50,03:02:54
3947,35,M,M OPEN,00:24:30,00:05:39,01:13:21,00:02:43,00:50:50,02:37:03
3953,35,M,M OPEN,00:23:03,00:05:17,01:11:43,00:01:49,00:50:36,02:32:28
3954,35,M,M OPEN,00:30:03,00:07:55,01:34:32,00:02:02,01:06:49,03:21:21
3955,35,M,M OPEN,00:36:14,00:09:36,01:29:57,00:04:55,01:03:42,03:24:24
3956,35,M,M OPEN,00:21:21,00:03:39,01:10:43,00:01:22,00:47:22,02:24:27
3957,35,M,M OPEN,00:26:37,00:08:54,01:23:00,00:02:21,00:47:30,02:48:22
